"tct_id","tct_link","topic_name","rel_count","occur_count","title_count"
39045,"http://nyu.infoloom.nyc/basket/39045","Jurisprudence -- post-realist",2,1,1
39047,"http://nyu.infoloom.nyc/basket/39047","Jurisprudence of interests",2,1,1
39052,"http://nyu.infoloom.nyc/basket/39052","Knowledge and Politics (Unger)",2,3,1
39055,"http://nyu.infoloom.nyc/basket/39055","Langdell, C. C. -- Darwinian theory",2,1,1
39063,"http://nyu.infoloom.nyc/basket/39063","Law -- color-blind",2,1,1
39071,"http://nyu.infoloom.nyc/basket/39071","Law -- neopragmatists",2,1,1
39074,"http://nyu.infoloom.nyc/basket/39074","Law -- scientism",2,1,1
39104,"http://nyu.infoloom.nyc/basket/39104","Law of Contracts: Selection of Cases (Langdell)",2,2,1
39111,"http://nyu.infoloom.nyc/basket/39111","Legal consciousness",2,1,1
39113,"http://nyu.infoloom.nyc/basket/39113","Legal foundationalists -- legal anti-foundationalists",2,1,1
39114,"http://nyu.infoloom.nyc/basket/39114","Legal Imagination, The (White)",2,1,1
39140,"http://nyu.infoloom.nyc/basket/39140","Liberty-of-Contract",2,3,1
39145,"http://nyu.infoloom.nyc/basket/39145","Lochner v. New York",2,3,1
39160,"http://nyu.infoloom.nyc/basket/39160","Modern legal scholars",2,1,1
39163,"http://nyu.infoloom.nyc/basket/39163","Modern legal thought",2,1,1
39165,"http://nyu.infoloom.nyc/basket/39165","Multiculturalism -- defined",2,1,1
39171,"http://nyu.infoloom.nyc/basket/39171","Nelson family",2,2,1
39172,"http://nyu.infoloom.nyc/basket/39172","Nelson family -- Ricky Nelson",2,4,1
39175,"http://nyu.infoloom.nyc/basket/39175","Neopragmatism -- defined",2,1,1
39181,"http://nyu.infoloom.nyc/basket/39181","Neopragmatism -- Richard A. Posner",2,1,1
39182,"http://nyu.infoloom.nyc/basket/39182","Neopragmatism -- postmodernism",2,2,1
39183,"http://nyu.infoloom.nyc/basket/39183","Neopragmatism -- poststructuralism",2,1,1
39185,"http://nyu.infoloom.nyc/basket/39185","Neopragmatism -- pragmatist subject",2,1,1
39186,"http://nyu.infoloom.nyc/basket/39186","Rorty, Richard -- neopragmatism",2,3,1
39187,"http://nyu.infoloom.nyc/basket/39187","Neopragmatist",2,5,1
39194,"http://nyu.infoloom.nyc/basket/39194","New Deal law reformers",2,1,1
39196,"http://nyu.infoloom.nyc/basket/39196","New Property",2,1,1
39197,"http://nyu.infoloom.nyc/basket/39197","New Property, The (Reich)",2,3,1
39199,"http://nyu.infoloom.nyc/basket/39199","Nihilism-fear",2,1,1
39200,"http://nyu.infoloom.nyc/basket/39200","Normal Science",2,1,1
39202,"http://nyu.infoloom.nyc/basket/39202","Normative legal thought",2,2,1
39204,"http://nyu.infoloom.nyc/basket/39204","Objectivity and Interpretation (Fiss)",2,1,1
39210,"http://nyu.infoloom.nyc/basket/39210","Peller, Gary",2,6,1
39212,"http://nyu.infoloom.nyc/basket/39212","Peller, Gary -- Tushnet debate",2,2,1
39217,"http://nyu.infoloom.nyc/basket/39217","Phenomenological discourse",2,1,1
39220,"http://nyu.infoloom.nyc/basket/39220","Politics of form",2,3,1
39225,"http://nyu.infoloom.nyc/basket/39225","Posner, Richard A. -- new Langdellian",2,1,1
39230,"http://nyu.infoloom.nyc/basket/39230","Postmodernism -- deconstruction",2,1,1
39232,"http://nyu.infoloom.nyc/basket/39232","Postmodernism -- manifestations of postmodern criticism",2,3,1
39233,"http://nyu.infoloom.nyc/basket/39233","Postmodernism -- postmodern condition",2,2,1
39244,"http://nyu.infoloom.nyc/basket/39244","Postmodern politics",2,1,1
39254,"http://nyu.infoloom.nyc/basket/39254","Pragmatic philosophy",2,2,1
39257,"http://nyu.infoloom.nyc/basket/39257","Problem of Social Cost, The (Coase)",2,3,1
39267,"http://nyu.infoloom.nyc/basket/39267","Race-based standing",2,1,1
39268,"http://nyu.infoloom.nyc/basket/39268","Race narratives",2,3,1
39270,"http://nyu.infoloom.nyc/basket/39270","Racial Critiques of Legal Academia (R. Kennedy)",2,1,1
39275,"http://nyu.infoloom.nyc/basket/39275","Rawls, John -- ""veil of ignorance""",2,1,1
39277,"http://nyu.infoloom.nyc/basket/39277","Realism as science",2,1,1
39284,"http://nyu.infoloom.nyc/basket/39284","Rorty, Richard -- distinguished from Kant",2,1,1
39285,"http://nyu.infoloom.nyc/basket/39285","Rorty, Richard -- and Holmes",2,1,1
39288,"http://nyu.infoloom.nyc/basket/39288","Rorty, Richard -- and Posner",2,1,1
39295,"http://nyu.infoloom.nyc/basket/39295","Schlag, Pierre",2,16,1
39301,"http://nyu.infoloom.nyc/basket/39301","Scientific nature of law",2,1,1
39318,"http://nyu.infoloom.nyc/basket/39318","Storytelling -- critical race",2,1,1
39323,"http://nyu.infoloom.nyc/basket/39323","Taking Rights Seriously (Dworkin)",2,1,1
39328,"http://nyu.infoloom.nyc/basket/39328","Transcendental",2,1,1
39330,"http://nyu.infoloom.nyc/basket/39330","Trashing",2,1,1
39333,"http://nyu.infoloom.nyc/basket/39333","Tushnet, Mark -- theory of adjudication",2,1,1
39336,"http://nyu.infoloom.nyc/basket/39336","Voice of color",2,1,1
39342,"http://nyu.infoloom.nyc/basket/39342","Weisberg, Richard",2,8,1
39362,"http://nyu.infoloom.nyc/basket/39362","Autobiography -- and law",2,1,1
39363,"http://nyu.infoloom.nyc/basket/39363","Autobiography -- of Malcolm X",2,1,1
39365,"http://nyu.infoloom.nyc/basket/39365","Backlash -- and racism",2,1,1
39366,"http://nyu.infoloom.nyc/basket/39366","Barthes, Roland -- and Julien Benda",2,1,1
39367,"http://nyu.infoloom.nyc/basket/39367","Barthes, Roland -- and Randall Kennedy",2,1,1
39368,"http://nyu.infoloom.nyc/basket/39368","Bell, Derrick -- and Julien Benda",2,1,1
39369,"http://nyu.infoloom.nyc/basket/39369","Bell, Derrick -- and Stephen Carter",2,5,1
39371,"http://nyu.infoloom.nyc/basket/39371","Bell, Derrick -- and Randall Kennedy",2,3,1
39374,"http://nyu.infoloom.nyc/basket/39374","Benda, Julien -- and Stephen Carter",2,5,1
39376,"http://nyu.infoloom.nyc/basket/39376","Benda, Julien -- and Randall Kennedy",2,5,1
39379,"http://nyu.infoloom.nyc/basket/39379","Benda, Julien -- and Clarence Thomas",2,1,1
39382,"http://nyu.infoloom.nyc/basket/39382","Black conservatives, lack of constituency",2,1,1
39385,"http://nyu.infoloom.nyc/basket/39385","Blackmun, Justice Harry -- habeas corpus relief",2,4,1
39390,"http://nyu.infoloom.nyc/basket/39390","Black voice",2,4,1
39391,"http://nyu.infoloom.nyc/basket/39391","Bloom, Allan -- and Randall Kennedy",2,2,1
39392,"http://nyu.infoloom.nyc/basket/39392","Bloom, Allan -- and Clarence Thomas",2,1,1
39395,"http://nyu.infoloom.nyc/basket/39395","Bolick, Clint -- and Stephen Carter",2,1,1
39396,"http://nyu.infoloom.nyc/basket/39396","Bolick, Clint -- and Lani Guinier",2,2,1
39397,"http://nyu.infoloom.nyc/basket/39397","Bolick, Clint -- and judicial impartiality",2,1,1
39398,"http://nyu.infoloom.nyc/basket/39398","Bolick, Clint -- and Randall Kennedy",2,2,1
39399,"http://nyu.infoloom.nyc/basket/39399","Bolick, Clint -- and Deval Patrick",2,1,1
39401,"http://nyu.infoloom.nyc/basket/39401","Brock, David -- and Thomas Sowell",2,1,1
39402,"http://nyu.infoloom.nyc/basket/39402","Brock, David -- and Kathleen Sullivan",2,1,1
39404,"http://nyu.infoloom.nyc/basket/39404","Buchanan, Patrick -- antisemitism",2,1,1
39407,"http://nyu.infoloom.nyc/basket/39407","Café Crits",2,4,1
39410,"http://nyu.infoloom.nyc/basket/39410","Carter, Stephen -- abortion",2,1,1
39411,"http://nyu.infoloom.nyc/basket/39411","Carter, Stephen -- apolitical ideals",2,4,1
39413,"http://nyu.infoloom.nyc/basket/39413","Carter, Stephen -- and Robert Bork",2,1,1
39414,"http://nyu.infoloom.nyc/basket/39414","Carter, Stephen -- claims of objectivity",2,5,1
39417,"http://nyu.infoloom.nyc/basket/39417","Carter, Stephen -- and Stanley Crouch",2,1,1
39419,"http://nyu.infoloom.nyc/basket/39419","Carter, Stephen -- and Anita Hill",2,1,1
39420,"http://nyu.infoloom.nyc/basket/39420","Carter, Stephen -- imperialism",2,2,1
39421,"http://nyu.infoloom.nyc/basket/39421","Carter, Stephen -- intellectual independence",2,2,1
39423,"http://nyu.infoloom.nyc/basket/39423","Carter, Stephen -- and judicial restraint",2,3,1
39424,"http://nyu.infoloom.nyc/basket/39424","Carter, Stephen -- liberalism",2,1,1
39426,"http://nyu.infoloom.nyc/basket/39426","Carter, Stephen -- patriarchy",2,2,1
39428,"http://nyu.infoloom.nyc/basket/39428","Carter, Stephen -- professionalism",2,4,1
39429,"http://nyu.infoloom.nyc/basket/39429","Carter, Stephen -- religion",2,2,1
39431,"http://nyu.infoloom.nyc/basket/39431","Carter, Stephen -- ""silencing""",2,1,1
39434,"http://nyu.infoloom.nyc/basket/39434","Carter, Stephen -- and Clarence Thomas",2,1,1
39435,"http://nyu.infoloom.nyc/basket/39435","Carter, Stephen -- tolerance",2,3,1
39438,"http://nyu.infoloom.nyc/basket/39438","Cavell, Stanley -- societal dialogue",2,1,1
39439,"http://nyu.infoloom.nyc/basket/39439","Cavell, Stanley -- and Ludwig Wittgenstein",2,1,1
39441,"http://nyu.infoloom.nyc/basket/39441","Chomsky, Noam -- and Julien Benda",2,2,1
39442,"http://nyu.infoloom.nyc/basket/39442","Chomsky, Noam -- and Randall Kennedy",2,1,1
39443,"http://nyu.infoloom.nyc/basket/39443","Chomsky, Noam -- and prevalence of conservatism",2,1,1
39451,"http://nyu.infoloom.nyc/basket/39451","Dissent -- Stephen Carter",2,2,1
39454,"http://nyu.infoloom.nyc/basket/39454","Dissent -- ""right to""",2,2,1
39455,"http://nyu.infoloom.nyc/basket/39455","Dissent -- Shelby Steele",2,1,1
39456,"http://nyu.infoloom.nyc/basket/39456","Dissent -- Clarence Thomas",2,1,1
39457,"http://nyu.infoloom.nyc/basket/39457","Dissent -- and truth",2,1,1
39459,"http://nyu.infoloom.nyc/basket/39459","Duke, David -- distinguished from Clarence Thomas",2,1,1
39465,"http://nyu.infoloom.nyc/basket/39465","EEOC -- broad impact strategies",2,1,1
39484,"http://nyu.infoloom.nyc/basket/39484","Foucault, Michel -- and phenomenology",2,1,1
39485,"http://nyu.infoloom.nyc/basket/39485","Gates, Henry Louis, Jr. -- critique as caring",2,1,1
39487,"http://nyu.infoloom.nyc/basket/39487","Gates, Henry Louis, Jr. -- and Shelby Steele",2,1,1
39489,"http://nyu.infoloom.nyc/basket/39489","Ginsburg, Justice Ruth Bader",2,9,5
39495,"http://nyu.infoloom.nyc/basket/39495","Guinier, Lani -- and the ""mainstream""",2,3,1
39496,"http://nyu.infoloom.nyc/basket/39496","Guinier, Lani -- and the press",2,1,1
39497,"http://nyu.infoloom.nyc/basket/39497","Guinier, Lani -- and Clarence Thomas",2,1,1
39498,"http://nyu.infoloom.nyc/basket/39498","Harvard Law Review",2,3,1
39499,"http://nyu.infoloom.nyc/basket/39499","Hill, Anita -- credibility of",2,2,1
39505,"http://nyu.infoloom.nyc/basket/39505","hooks, bell",2,29,10
39510,"http://nyu.infoloom.nyc/basket/39510","India -- alleged changes in",2,1,1
39514,"http://nyu.infoloom.nyc/basket/39514","Islam -- and Stephen Carter",2,1,1
39525,"http://nyu.infoloom.nyc/basket/39525","Kennedy, Randall -- academic merit",2,1,1
39526,"http://nyu.infoloom.nyc/basket/39526","Kennedy, Randall -- and Stephen Carter",2,2,1
39527,"http://nyu.infoloom.nyc/basket/39527","Kennedy, Randall -- claims of objectivity",2,5,1
39529,"http://nyu.infoloom.nyc/basket/39529","Kennedy, Randall -- confirmation conversion",2,1,1
39532,"http://nyu.infoloom.nyc/basket/39532","Kennedy, Randall -- group interests",2,1,1
39533,"http://nyu.infoloom.nyc/basket/39533","Kennedy, Randall -- and Lani Guinier",2,3,1
39534,"http://nyu.infoloom.nyc/basket/39534","Kennedy, Randall -- intellectual independence",2,7,1
39537,"http://nyu.infoloom.nyc/basket/39537","Kennedy, Randall -- and Shelby Steele",2,4,1
39538,"http://nyu.infoloom.nyc/basket/39538","Kennedy, Randall -- ""silencing""",2,2,1
39539,"http://nyu.infoloom.nyc/basket/39539","Kennedy, Randall -- and Clarence Thomas",2,1,1
39541,"http://nyu.infoloom.nyc/basket/39541","Knowledge -- and law",2,2,1
39542,"http://nyu.infoloom.nyc/basket/39542","Knowledge -- and power",2,1,1
39545,"http://nyu.infoloom.nyc/basket/39545","Law -- bindingness of",2,3,1
39547,"http://nyu.infoloom.nyc/basket/39547","Law -- as dialogue",2,3,1
39549,"http://nyu.infoloom.nyc/basket/39549","Law -- and ethics",2,1,1
39551,"http://nyu.infoloom.nyc/basket/39551","Law -- legal communitarianism",2,1,1
39553,"http://nyu.infoloom.nyc/basket/39553","Law -- and mysticism",2,3,1
39554,"http://nyu.infoloom.nyc/basket/39554","Law -- and phenomenology",2,1,1
39556,"http://nyu.infoloom.nyc/basket/39556","Law -- strict enforcement of",2,1,1
39557,"http://nyu.infoloom.nyc/basket/39557","Law -- and subjectivity",2,2,1
39560,"http://nyu.infoloom.nyc/basket/39560","Liberalism -- and empathy",2,1,1
39561,"http://nyu.infoloom.nyc/basket/39561","Liberalism -- and infantilization",2,1,1
39564,"http://nyu.infoloom.nyc/basket/39564","Liberalism -- and sadism",2,1,1
39575,"http://nyu.infoloom.nyc/basket/39575","Merit -- and academic excellence",2,1,1
39577,"http://nyu.infoloom.nyc/basket/39577","Merit -- and professionalism",2,1,1
39608,"http://nyu.infoloom.nyc/basket/39608","Negro Criticism -- Café Grits and",2,2,1
39620,"http://nyu.infoloom.nyc/basket/39620","North, Oliver -- alleged enforcer of appropriate constitutional balance",2,2,1
39631,"http://nyu.infoloom.nyc/basket/39631","Opportunism -- and Randall Kennedy",2,2,1
39632,"http://nyu.infoloom.nyc/basket/39632","Opportunism -- and Clarence Thomas",2,3,1
39637,"http://nyu.infoloom.nyc/basket/39637","Phenomenology, and Café Criticism",2,2,1
39642,"http://nyu.infoloom.nyc/basket/39642","Principles versus practice",2,3,1
39646,"http://nyu.infoloom.nyc/basket/39646","Psychology -- and Shelby Steele",2,1,1
39647,"http://nyu.infoloom.nyc/basket/39647","Psychology -- and Clarence Thomas",2,1,1
39649,"http://nyu.infoloom.nyc/basket/39649","Race -- quotas",2,0,0
39650,"http://nyu.infoloom.nyc/basket/39650","Race -- and scholarship",2,1,1
39651,"http://nyu.infoloom.nyc/basket/39651","Race -- solidarity",2,1,1
39652,"http://nyu.infoloom.nyc/basket/39652","Rationality, versus passions",2,3,1
39659,"http://nyu.infoloom.nyc/basket/39659","Reagan, President Ronald -- Reagan era",2,2,1
39671,"http://nyu.infoloom.nyc/basket/39671","Reynolds, William Bradford",2,1,1
39674,"http://nyu.infoloom.nyc/basket/39674","Ross, Andrew -- and Café Crits",2,1,1
39675,"http://nyu.infoloom.nyc/basket/39675","Ross, Andrew -- and Randall Kennedy",2,1,1
39677,"http://nyu.infoloom.nyc/basket/39677","Safire, William",2,0,0
39678,"http://nyu.infoloom.nyc/basket/39678","Safire, William -- and Iraq",2,1,1
39680,"http://nyu.infoloom.nyc/basket/39680","Said, Edward -- and Julien Benda",2,1,1
39681,"http://nyu.infoloom.nyc/basket/39681","Said, Edward -- and Stephen Carter",2,1,1
39685,"http://nyu.infoloom.nyc/basket/39685","Said, Edward -- and Shelby Steele",2,1,1
39686,"http://nyu.infoloom.nyc/basket/39686","Said, Edward -- and traditionalism in scholarship",2,1,1
39699,"http://nyu.infoloom.nyc/basket/39699","Truth -- and skepticism",2,3,1
39704,"http://nyu.infoloom.nyc/basket/39704","Souter, Justice David -- speedy-trial clause",2,1,1
39709,"http://nyu.infoloom.nyc/basket/39709","Sowell, Thomas -- and internationalism",2,1,1
39712,"http://nyu.infoloom.nyc/basket/39712","Sowell, Thomas -- and Clarence Thomas",2,1,1
39714,"http://nyu.infoloom.nyc/basket/39714","Steele, Shelby -- claims of objectivity",2,1,1
39716,"http://nyu.infoloom.nyc/basket/39716","Steele, Shelby -- and ideal of racelessness",2,2,1
39750,"http://nyu.infoloom.nyc/basket/39750","Trinidad",2,1,1
39751,"http://nyu.infoloom.nyc/basket/39751","Trinidad -- and Trinidad Guardian",2,1,1
39755,"http://nyu.infoloom.nyc/basket/39755","Truth -- and the law",2,2,1
39757,"http://nyu.infoloom.nyc/basket/39757","Truth -- strategic invocation of",2,3,1
39758,"http://nyu.infoloom.nyc/basket/39758","Truth -- unavailability in politics",2,3,1
39763,"http://nyu.infoloom.nyc/basket/39763","Unger, Roberto -- and Julien Benda",2,1,1
39771,"http://nyu.infoloom.nyc/basket/39771","United States -- founding of",2,1,1
39787,"http://nyu.infoloom.nyc/basket/39787","Universities -- and power",2,1,1
39788,"http://nyu.infoloom.nyc/basket/39788","Walcott, Derek",2,0,0
39789,"http://nyu.infoloom.nyc/basket/39789","Walcott, Derek -- and new methods",2,1,1
39795,"http://nyu.infoloom.nyc/basket/39795","West, Cornel -- and new methods",2,1,1
39809,"http://nyu.infoloom.nyc/basket/39809","Williams, Patricia -- and Stephen Carter",2,1,1
39813,"http://nyu.infoloom.nyc/basket/39813","Williams, Patricia -- and truth",2,1,1
39817,"http://nyu.infoloom.nyc/basket/39817","Women -- and Stephen Carter",2,3,1
39829,"http://nyu.infoloom.nyc/basket/39829","Autoworkers, and job-related industries -- rank and file caucuses",2,2,1
39830,"http://nyu.infoloom.nyc/basket/39830","Autoworkers, and job-related industries -- UAW",2,1,1
39867,"http://nyu.infoloom.nyc/basket/39867","Client anger -- how to treat properly",2,1,1
39873,"http://nyu.infoloom.nyc/basket/39873","Closing argument -- prosecutors' view",2,1,1
39878,"http://nyu.infoloom.nyc/basket/39878","Cobbs, Price -- expert witness",2,1,1
39883,"http://nyu.infoloom.nyc/basket/39883","Crime -- racism's effect on our concept of",2,1,1
39884,"http://nyu.infoloom.nyc/basket/39884","Crime -- reality of",2,1,1
39885,"http://nyu.infoloom.nyc/basket/39885","Crime -- sentencing disparity between races",2,1,1
39886,"http://nyu.infoloom.nyc/basket/39886","Crime -- social construct of",2,1,1
39889,"http://nyu.infoloom.nyc/basket/39889","Cross-examination strategy -- misuse of",2,1,1
39890,"http://nyu.infoloom.nyc/basket/39890","Cross-examination strategy -- objections",2,1,1
39891,"http://nyu.infoloom.nyc/basket/39891","Cross-examination strategy -- prosecution",2,1,1
39901,"http://nyu.infoloom.nyc/basket/39901","Darrow, Clarence -- life of",2,1,1
39902,"http://nyu.infoloom.nyc/basket/39902","Darrow, Clarence -- trial of Lieut. Massey",2,1,1
39911,"http://nyu.infoloom.nyc/basket/39911","Diminished capacity",2,1,1
39914,"http://nyu.infoloom.nyc/basket/39914","Economy -- technological revolution",2,1,1
39933,"http://nyu.infoloom.nyc/basket/39933","Ginger, Ann, Minimizing Racism in Jury Trials",2,1,1
39944,"http://nyu.infoloom.nyc/basket/39944","Harris, Paul -- and Steven Robinson case",2,1,1
39946,"http://nyu.infoloom.nyc/basket/39946","Hate crimes",2,1,1
39952,"http://nyu.infoloom.nyc/basket/39952","Hughes, Langston, ""Justice""",2,1,1
39964,"http://nyu.infoloom.nyc/basket/39964","Johnson, James, Jr.",2,3,1
39992,"http://nyu.infoloom.nyc/basket/39992","Juries -- combating racism",2,1,1
39994,"http://nyu.infoloom.nyc/basket/39994","Juries -- role of",2,1,1
40005,"http://nyu.infoloom.nyc/basket/40005","Law -- and corporate power",2,1,1
40006,"http://nyu.infoloom.nyc/basket/40006","Law -- courtrooms rituals",2,2,1
40007,"http://nyu.infoloom.nyc/basket/40007","Law -- Cuba",2,1,1
40008,"http://nyu.infoloom.nyc/basket/40008","Law -- homelessness",2,1,1
40011,"http://nyu.infoloom.nyc/basket/40011","Law -- precedent",2,1,1
40016,"http://nyu.infoloom.nyc/basket/40016","League of Revolutionary Black Workers",2,2,1
40017,"http://nyu.infoloom.nyc/basket/40017","Legal excuse (including duress, mistake, and provocation)",2,1,1
40037,"http://nyu.infoloom.nyc/basket/40037","National Conference of Black Lawyers",2,1,1
40038,"http://nyu.infoloom.nyc/basket/40038","Noble Drew Ali Plaza housing project",2,2,1
40047,"http://nyu.infoloom.nyc/basket/40047","Precedent -- and criminal procedure",2,1,1
40049,"http://nyu.infoloom.nyc/basket/40049","Precedent -- Rehnquist Court's disregard of",2,1,1
40083,"http://nyu.infoloom.nyc/basket/40083","Simpson, O. J. 94",2,2,1
40090,"http://nyu.infoloom.nyc/basket/40090","Surkin, Marvin, coauthor of Detroit, I Do Mind Dying",2,1,1
40091,"http://nyu.infoloom.nyc/basket/40091","Sweet, Henry",2,1,1
40092,"http://nyu.infoloom.nyc/basket/40092","Sweet, Ossian",2,1,1
40096,"http://nyu.infoloom.nyc/basket/40096","Trial strategy -- drama",2,1,1
40106,"http://nyu.infoloom.nyc/basket/40106","Victimization, bad strategy of",2,3,1
40107,"http://nyu.infoloom.nyc/basket/40107","Vietnam veteran syndrome",2,1,1
40128,"http://nyu.infoloom.nyc/basket/40128","Williams, George",2,2,1
40135,"http://nyu.infoloom.nyc/basket/40135","Women -- Felicia Morgan case",2,3,1
40136,"http://nyu.infoloom.nyc/basket/40136","Women -- Inez Garcia case",2,1,1
40139,"http://nyu.infoloom.nyc/basket/40139","Women -- Norma Jean Croy case",2,2,1
40146,"http://nyu.infoloom.nyc/basket/40146","Workers' compensation -- recent limitations on workers' benefits",2,1,1
40154,"http://nyu.infoloom.nyc/basket/40154","School(s) -- attitude toward",2,5,1
40163,"http://nyu.infoloom.nyc/basket/40163","Adolescents, urban -- complexity of",2,1,1
40165,"http://nyu.infoloom.nyc/basket/40165","Adolescents, urban -- definition of",2,1,1
40170,"http://nyu.infoloom.nyc/basket/40170","Adolescents, urban -- trials of",2,1,1
40172,"http://nyu.infoloom.nyc/basket/40172","Adulthood: attitudes about",2,0,0
40194,"http://nyu.infoloom.nyc/basket/40194","Ambition -- in adolescents",2,1,1
40195,"http://nyu.infoloom.nyc/basket/40195","Ambition -- racism as obstacle to",2,1,1
40200,"http://nyu.infoloom.nyc/basket/40200","Anger -- expressions of",2,2,1
40202,"http://nyu.infoloom.nyc/basket/40202","Anger -- suppression of",2,7,1
40204,"http://nyu.infoloom.nyc/basket/40204","Conflict -- arrogance as source of",2,1,1
40209,"http://nyu.infoloom.nyc/basket/40209","Being heard, importance of",2,0,0
40212,"http://nyu.infoloom.nyc/basket/40212","Best friends -- characteristics of",2,4,1
40214,"http://nyu.infoloom.nyc/basket/40214","Boyfriend(s) -- betrayal by",2,1,1
40215,"http://nyu.infoloom.nyc/basket/40215","Friendship(s) -- betrayal in",2,6,1
40217,"http://nyu.infoloom.nyc/basket/40217","Bias -- of author",2,1,1
40219,"http://nyu.infoloom.nyc/basket/40219","Bias -- inevitability of",2,1,1
40232,"http://nyu.infoloom.nyc/basket/40232","Boyfriend(s) -- problems with",2,1,1
40236,"http://nyu.infoloom.nyc/basket/40236","Boys -- and mothers",2,1,1
40239,"http://nyu.infoloom.nyc/basket/40239","Burnout, among students",2,1,1
40258,"http://nyu.infoloom.nyc/basket/40258","Community, desire to contribute to",2,2,1
40262,"http://nyu.infoloom.nyc/basket/40262","Conflict -- attitude towards",2,1,1
40294,"http://nyu.infoloom.nyc/basket/40294","Developmental theory, definition of",2,1,1
40296,"http://nyu.infoloom.nyc/basket/40296","Discrimination -- experiences of",2,1,1
40323,"http://nyu.infoloom.nyc/basket/40323","Expectations, learning to challenge in research",2,1,1
40327,"http://nyu.infoloom.nyc/basket/40327","Fear -- of failure",2,1,1
40329,"http://nyu.infoloom.nyc/basket/40329","Family -- sense of commitment to",2,2,1
40336,"http://nyu.infoloom.nyc/basket/40336","Father(s) -- as negative force",2,2,1
40339,"http://nyu.infoloom.nyc/basket/40339","Father(s) -- willingness to challenge",2,4,1
40353,"http://nyu.infoloom.nyc/basket/40353","Friends -- abandonment by",2,1,1
40355,"http://nyu.infoloom.nyc/basket/40355","Friends -- best, vs. close",2,1,1
40357,"http://nyu.infoloom.nyc/basket/40357","Friends -- desire for",2,1,1
40364,"http://nyu.infoloom.nyc/basket/40364","Friends -- loyalty among",2,1,1
40365,"http://nyu.infoloom.nyc/basket/40365","Friendship(s) -- among boys",2,2,1
40366,"http://nyu.infoloom.nyc/basket/40366","Friendship(s) -- among girls",2,3,1
40370,"http://nyu.infoloom.nyc/basket/40370","Friendship(s) -- need for further research in",2,1,1
40374,"http://nyu.infoloom.nyc/basket/40374","Frustration, expressions of",2,1,1
40382,"http://nyu.infoloom.nyc/basket/40382","Gadamer, Hans-Georg, on textual interpretation",2,1,1
40397,"http://nyu.infoloom.nyc/basket/40397","Girlfriend(s) -- as friends",2,5,1
40399,"http://nyu.infoloom.nyc/basket/40399","Girlfriend(s) -- love for",2,1,1
40406,"http://nyu.infoloom.nyc/basket/40406","Girls -- values of",2,1,1
40412,"http://nyu.infoloom.nyc/basket/40412","Harassment, and feelings of betrayal",2,1,1
40418,"http://nyu.infoloom.nyc/basket/40418","High-risk behavior",2,2,1
40421,"http://nyu.infoloom.nyc/basket/40421","Homosexuality, fear of",2,4,1
40422,"http://nyu.infoloom.nyc/basket/40422","Hypothesis testing",2,0,0
40425,"http://nyu.infoloom.nyc/basket/40425","Independence -- adolescents' struggle to find",2,1,1
40430,"http://nyu.infoloom.nyc/basket/40430","Injustice, responses to",2,2,1
40433,"http://nyu.infoloom.nyc/basket/40433","Interviews -- gender matching in",2,1,1
40434,"http://nyu.infoloom.nyc/basket/40434","Interviews -- objectivity in",2,1,1
40435,"http://nyu.infoloom.nyc/basket/40435","Interviews -- pleasure taken in",2,1,1
40464,"http://nyu.infoloom.nyc/basket/40464","Love -- between girls",2,1,1
40515,"http://nyu.infoloom.nyc/basket/40515","specific minorities",2,0,0
40516,"http://nyu.infoloom.nyc/basket/40516","Mother(s) -- desire to protect",2,4,1
40521,"http://nyu.infoloom.nyc/basket/40521","Mother(s) -- intimacy with",2,1,1
40526,"http://nyu.infoloom.nyc/basket/40526","Mother(s) -- willingness to challenge",2,6,1
40527,"http://nyu.infoloom.nyc/basket/40527","Music, as self-expression",2,2,1
40530,"http://nyu.infoloom.nyc/basket/40530","Nonconforming behavior, as desirable trait",2,4,1
40535,"http://nyu.infoloom.nyc/basket/40535","Outspokenness -- and fears of remaining unheard",2,1,1
40540,"http://nyu.infoloom.nyc/basket/40540","Outspokenness -- in relationships",2,1,1
40541,"http://nyu.infoloom.nyc/basket/40541","Outspokenness -- through anger",2,1,1
40543,"http://nyu.infoloom.nyc/basket/40543","Outspokenness -- as valued trait",2,4,1
40546,"http://nyu.infoloom.nyc/basket/40546","Passivity, and being taken advantage of",2,2,1
40552,"http://nyu.infoloom.nyc/basket/40552","Poor people -- and appreciation of struggle",2,1,1
40554,"http://nyu.infoloom.nyc/basket/40554","Poor people -- trials of",2,1,1
40558,"http://nyu.infoloom.nyc/basket/40558","Purpose of this study",2,3,1
40561,"http://nyu.infoloom.nyc/basket/40561","Race -- and differing desires for independence",2,1,1
40565,"http://nyu.infoloom.nyc/basket/40565","Race -- as point of conflict",2,1,1
40566,"http://nyu.infoloom.nyc/basket/40566","Race -- studying those of differing",2,2,1
40568,"http://nyu.infoloom.nyc/basket/40568","Racial tension -- in college",2,1,1
40570,"http://nyu.infoloom.nyc/basket/40570","Racism -- affirming stereotypes of",2,1,1
40571,"http://nyu.infoloom.nyc/basket/40571","Racism -- among school guards",2,1,1
40574,"http://nyu.infoloom.nyc/basket/40574","Racism -- in corporations",2,1,1
40575,"http://nyu.infoloom.nyc/basket/40575","Racism -- determination to overcome",2,1,1
